sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49	sample_50	sample_51	sample_52	sample_53	sample_54	sample_55	sample_56	sample_57	sample_58	sample_59	sample_60	sample_61	sample_62	sample_63	sample_64	sample_65	sample_66	sample_67	sample_68	sample_69	sample_70	sample_71	sample_72	sample_73	sample_74	sample_75	sample_76	sample_77	sample_78	sample_79	sample_80	sample_81	sample_82	sample_83	sample_84	sample_85	sample_86	sample_87	sample_88	sample_89	sample_90	sample_91	sample_92	sample_93	sample_94	sample_95	sample_96	sample_97	sample_98	sample_99	sample_100	sample_101	sample_102	sample_103	sample_104	sample_105	sample_106	sample_107	sample_108	sample_109	sample_110	sample_111	sample_112	sample_113	sample_114	sample_115	sample_116	sample_117	sample_118	sample_119	sample_120	sample_121	sample_122	sample_123	sample_124	sample_125	sample_126	sample_127	sample_128	sample_129	sample_130	sample_131	sample_132	sample_133	sample_134	sample_135	sample_136	sample_137	sample_138	sample_139	sample_140	sample_141	sample_142	sample_143	sample_144	sample_145	sample_146	sample_147	sample_148	sample_149	sample_150	sample_151	sample_152	sample_153
SNORD104	0.0791073591914675	0.0809176886069104	0.0857848041746948	0.07324315427944	0.0791073591914675	0.0716397263621355	0.0702001301819496	0.0665920358389446	0.0702001301819496	0.062181947366747	0.0551004044782087	0.0906310203726562	0.083043018984776	0.0665920358389446	0.0640997216678455	0.0857848041746948	0.083043018984776	0.0791073591914675	0.0880965685345105	0.083043018984776	0.07324315427944	0.0648208130719672	0.0648208130719672	0.0809176886069104	0.0689276422673598	0.0809176886069104	0.0689276422673598	0.0665920358389446	0.0655440684784742	0.0773239478957058	0.0773239478957058	0.0773239478957058	0.0716397263621355	0.0702001301819496	0.0665920358389446	0.07324315427944	0.0665920358389446	0.0809176886069104	0.0716397263621355	0.0791073591914675	0.0791073591914675	0.0555979159895073	0.0594678254729837	0.0589602963022029	0.0604927496323571	0.0677854992258015	0.0702001301819496	0.0677854992258015	0.0655440684784742	0.0153143845628937	0.0627033111709175	0.0702001301819496	0.0665920358389446	0.0791073591914675	0.0665920358389446	0.0689276422673598	0.0322853810052213	0.0677854992258015	0.0572487646601286	0.0809176886069104	0.0716397263621355	0.0773239478957058	0.0716397263621355	0.0857848041746948	0.0857848041746948	0.0933387066114709	0.0809176886069104	0.0773239478957058	0.0716397263621355	0.0716397263621355	0.0689276422673598	0.0716397263621355	0.0655440684784742	0.063478523062285	0.056657731676427	0.0594678254729837	0.0583925270726087	0.075309401814682	0.0594678254729837	0.0716397263621355	0.0648208130719672	0.0880965685345105	0.083043018984776	0.0716397263621355	0.0655440684784742	0.0773239478957058	0.075309401814682	0.063478523062285	0.0551004044782087	0.0791073591914675	0.0677854992258015	0.0791073591914675	0.07324315427944	0.0561196196610117	0.0655440684784742	0.07324315427944	0.0677854992258015	0.0933387066114709	0.0773239478957058	0.07324315427944	0.07324315427944	0.0677854992258015	0.0665920358389446	0.0880965685345105	0.0809176886069104	0.0773239478957058	0.0702001301819496	0.0572487646601286	0.0627033111709175	0.0583925270726087	0.0555979159895073	0.0648208130719672	0.0640997216678455	0.0655440684784742	0.063478523062285	0.0791073591914675	0.0655440684784742	0.0857848041746948	0.0583925270726087	0.075309401814682	0.075309401814682	0.075309401814682	0.0655440684784742	0.0961764509090124	0.083043018984776	0.075309401814682	0.0689276422673598	0.061055666381893	0.0648208130719672	0.0702001301819496	0.0665920358389446	0.0791073591914675	0.07324315427944	0.0961764509090124	0.0809176886069104	0.0809176886069104	0.0683565707465806	0.0809176886069104	0.0677854992258015	0.0689276422673598	0.0640997216678455	0.0906310203726562	0.0880965685345105	0.0677854992258015	0.0504042416933644	0.0773239478957058	0.0716397263621355	0.0640997216678455	0.0539645668599206	0.0716397263621355	0.0548780471183193	0.083043018984776	0.0716397263621355
MIR4767	0.0356670808979112	0.0517130750222308	0.0134308121241023	0.0264298819510951	0.0132067551116856	0.0298812095566943	0.0280459407048175	0.0284519156313348	0.0316109193552643	0.0135480029868057	0.0135829375033859	0.0274744927118755	0.0449883549828197	0.0132320399071339	0.0134630487051587	0.0421163282964599	0.0374196117894578	0.0132729317678539	0.0135573322306679	0.031094428900215	0.0373226436284219	0.0132042562589805	0.0132628389620633	0.0133148047806685	0.0133814481891356	0.0277066723661378	0.0135907017951094	0.0245055091579398	0.0134266057572026	0.0245055091579398	0.0134841181291182	0.0130798736587793	0.0133353765651944	0.032095970596736	0.0374196117894578	0.0475640056141403	0.0447972273434838	0.025290666686425	0.0311848500794959	0.0134136734455495	0.0366472141390034	0.0250727100194349	0.0274070632062898	0.0336370158980886	0.0286607425347412	0.0135239798203532	0.0312293294193291	0.0368887635186989	0.0327914036410647	0.013654998912212	0.013501755434791	0.0346022570061593	0.033996670294063	0.0470873374276564	0.0517130750222308	0.0368089691677527	0.0136500122418598	0.0276740518532495	0.0288239340447515	0.0261879296786685	0.0261635206489722	0.0132885591334408	0.024544809482456	0.0130330366330998	0.0289583715646588	0.0132074092510326	0.0133370967701862	0.031094428900215	0.0312656026181643	0.0246550407750363	0.0318256234512419	0.0512964726554428	0.0486478547814547	0.0280796657278478	0.0395506968440934	0.0249893348678722	0.0135054550894793	0.0399136570740861	0.0327524566302799	0.0278839065582762	0.0233349030572349	0.0132617778918529	0.0271593627232219	0.022853829780364	0.0291207568447334	0.0129307441448486	0.013052763406674	0.0275963384355138	0.0132467739561392	0.0243257910428725	0.0300143395075866	0.0478921500914847	0.0428232441542468	0.029766229396078	0.0332961457206661	0.0132708586167999	0.0300143395075866	0.026011903443036	0.0137142950513669	0.022557838793715	0.0296344478035383	0.0266112660346855	0.0323257735503757	0.0322853810052213	0.0267665579093752	0.0316492464994917	0.0238384218315412	0.0134388607211513	0.0134930917336476	0.03489912941979	0.0478921500914847	0.0133777589832833	0.0264073319533783	0.0131755439405387	0.0132535630194226	0.0340447684802445	0.0383817093690929	0.0135816152859132	0.0134986914357126	0.0290010057039964	0.0269195425212149	0.0134506026230483	0.0310067636162592	0.0132080479900869	0.0131703811267932	0.0366472141390034	0.0135138081582178	0.0135421189635959	0.0279101623323104	0.0132180108330804	0.013313730572252	0.0228223571770756	0.0130586238549698	0.0295346557356031	0.0327018903175689	0.0133419522067475	0.0134986914357126	0.0285917384828953	0.0332961457206661	0.0133484375889125	0.024797895627053	0.0132861960564772	0.0299674911221068	0.0295953121211068	0.0134529280043058	0.0249578302652248	0.0350383310627419	0.0252131615440219	0.0300143395075866	0.0244406999763157	0.0132861960564772	0.0329140006338318	0.029920642736627
SNORD38A	0.0151022497753129	0.015339353348304	0.0294647606243863	0.0292957467839769	0.0310484870607673	0.0278839065582762	0.0311848500794959	0.015118205378075	0.0294997081799947	0.0151022497753129	0.0151189924254999	0.048046652932715	0.0348503543601871	0.0347455805447368	0.0332011688083879	0.015082856434993	0.0319078681825667	0.0148354375590992	0.0151222873769693	0.0288603096266669	0.0152134727950697	0.0411889294662248	0.0408846838932881	0.0335729935875193	0.033725223678989	0.0150569374642513	0.0318667458169043	0.0321873599147746	0.0316924416008642	0.0148001483939213	0.0388317214962091	0.0146486148307238	0.0290010057039964	0.0322853810052213	0.0149300126602202	0.0150266196345627	0.0151758846212086	0.0147924194598757	0.0289583715646588	0.0149661582224679	0.0152249928052294	0.0285584737359355	0.0151288776000019	0.0303246096509006	0.0362623336366796	0.0150953855676204	0.0151259619735165	0.0303620022483649	0.0283268924600317	0.0655440684784742	0.0417849740776656	0.0289275283866206	0.0288239340447515	0.0150931219655831	0.0152659104736831	0.0275963384355138	0.0408846838932881	0.0367291748168065	0.0269195425212149	0.0295649839283549	0.0354564788505933	0.0317356367022368	0.0272543612614339	0.0438934220587933	0.0327018903175689	0.0335729935875193	0.01484121803855	0.0286250032298552	0.0351602472816484	0.0431728147304796	0.0356670808979112	0.0330170637187616	0.0153338468897074	0.026635443484992	0.0151388203232551	0.0438934220587933	0.0417849740776656	0.0334282580612105	0.0381757558149905	0.0438934220587933	0.0458069500814085	0.0298812095566943	0.0149471928008215	0.0256637494709307	0.0355102542472928	0.0379936596429837	0.033161726268406	0.0388317214962091	0.0331222837284242	0.0275963384355138	0.0406098904919691	0.0470873374276564	0.0298040028864198	0.0332011688083879	0.0151014230909404	0.0275680549281056	0.0364000382171038	0.0290821983440336	0.0408846838932881	0.0406098904919691	0.0365652534612004	0.0294325253284348	0.0152460790574835	0.0150425110388122	0.0151005319649918	0.0317356367022368	0.014820036116208	0.0149459376522446	0.0326513240048579	0.0153006968559164	0.033770846102756	0.0305727580354603	0.0294002900324832	0.026279181524051	0.0307484244574904	0.0290010057039964	0.0301582661098744	0.0151639010179176	0.0295953121211068	0.0491963093301091	0.0435465493921808	0.0149932747165223	0.0293274595906553	0.0313018758169995	0.014663674199378	0.0298812095566943	0.0286964818396271	0.0151030764596854	0.0306158452525562	0.032012410925512	0.027857650784242	0.0433596820613302	0.042269751412011	0.0332961457206661	0.0152380392075492	0.0374196117894578	0.0385963845008331	0.0356670808979112	0.0151066096946947	0.0148620130601073	0.0150112626410442	0.0148073170958584	0.0149310519313543	0.0400381420886207	0.0323257735503757	0.0148018912156875	0.0149128539049267	0.0381757558149905	0.0330696737235929	0.0277954883076454	0.0356670808979112	0.0327018903175689	0.0342424953007014
SNORD48	0.016533706017199	0.0361117915763561	0.0325641366125198	0.0321416652557553	0.0333815335486997	0.0400381420886207	0.0292957467839769	0.0165960800397627	0.0166109133957849	0.0374196117894578	0.0332011688083879	0.0339531327105449	0.0391877336848735	0.0315725922110368	0.0363311859268917	0.0165901677026928	0.040302161359176	0.0161755764481865	0.0165901677026928	0.0321873599147746	0.0166770285685626	0.0159538904498998	0.0304287999415573	0.0162199466983703	0.0163602739663749	0.0164985776513433	0.0166505557771384	0.0352678117840442	0.03489912941979	0.0365652534612004	0.0319078681825667	0.033161726268406	0.0406098904919691	0.0349687302412659	0.0378983357427974	0.0164034760929459	0.0316109193552643	0.016052832706291	0.0368089691677527	0.0365652534612004	0.0167051525545612	0.0417849740776656	0.0329140006338318	0.0343369548849811	0.0358048410750408	0.016496726001468	0.0165845321482406	0.0328721756428407	0.0311848500794959	0.0168200077017571	0.0350992891721952	0.0381757558149905	0.0312656026181643	0.016496726001468	0.0167441731537804	0.0305296708183644	0.016731310922855	0.0155857108936278	0.0354027034538938	0.033770846102756	0.0388317214962091	0.029766229396078	0.0431728147304796	0.0316492464994917	0.0157166045667418	0.0368089691677527	0.0462090929113301	0.016225084088301	0.0317806300767394	0.0411889294662248	0.0431728147304796	0.0166519142026868	0.0167584051677807	0.0161432553898532	0.0335239880806203	0.0379936596429837	0.0440744153106802	0.0303246096509006	0.0475640056141403	0.0431728147304796	0.033605004742804	0.0161279519517167	0.0324667902718803	0.0346895817888894	0.0303246096509006	0.015418232093934	0.0156540256057571	0.0292640339772985	0.0297199064410239	0.0159013665359469	0.0411889294662248	0.0309650401717511	0.0323661660955301	0.0304582050372853	0.0165259811431693	0.0160285048051323	0.0161412974148612	0.0165488682695451	0.0167136484366803	0.0462090929113301	0.0435465493921808	0.0322853810052213	0.0329655321762967	0.0163636322094815	0.0449883549828197	0.0376257671351062	0.0404560259255726	0.0315725922110368	0.0431728147304796	0.0167798515329502	0.0366472141390034	0.0161850456288959	0.0161816233941455	0.0348503543601871	0.0396699344518224	0.0163056437736663	0.0323257735503757	0.0166546496002299	0.0166455644049409	0.0397891720595514	0.0546556897584299	0.0415063785601554	0.016615107890916	0.0158537372192916	0.0365652534612004	0.032095970596736	0.0316492464994917	0.0166235905043121	0.0332011688083879	0.0159298477775664	0.0390641214209131	0.0287627357913553	0.0350383310627419	0.0164600530430103	0.033161726268406	0.0161257083889682	0.0429980294423632	0.0385963845008331	0.0335239880806203	0.0161770395632704	0.036034061522917	0.0314890804209496	0.0162640289865875	0.0431728147304796	0.0358805862722594	0.0410368066797564	0.0316924416008642	0.0417849740776656	0.030793083222141	0.0300849695415789	0.0389479214585611	0.0304939379278249	0.0417849740776656
MIR4722	0.0177121821549528	0.01831692583411	0.0176857754899622	0.034195999881035	0.0308372325312752	0.0176395144633268	0.0309650401717511	0.0179283931120299	0.0499880587756183	0.0407472871926286	0.0413476540131901	0.0378030118426111	0.018272257526573	0.033161726268406	0.0176395144633268	0.017865046041754	0.0368887635186989	0.0499880587756183	0.0431728147304796	0.0175569947758531	0.0180517870725602	0.0171032324147047	0.0326513240048579	0.0330696737235929	0.033248657264527	0.0177278906773211	0.0179660450299881	0.0172994785567607	0.0175365264877952	0.0172161698154451	0.0348503543601871	0.0354027034538938	0.033161726268406	0.0318667458169043	0.0175233755272623	0.0385963845008331	0.017915811043906	0.0171578482526361	0.017439157959276	0.0175331808170514	0.0180595003585261	0.0429980294423632	0.0348503543601871	0.0177203365749453	0.0376257671351062	0.0177713337043047	0.0178047979887943	0.035735960986476	0.0324667902718803	0.0184636479782814	0.0428232441542468	0.0335729935875193	0.0336811197885388	0.0176786070550119	0.0181198937190901	0.0173157107348087	0.0387140529985211	0.0167831696281035	0.0170026824947054	0.0361870626065178	0.034540562574693	0.0368887635186989	0.0175656762101127	0.033725223678989	0.0322853810052213	0.0170459356476216	0.0173464470299836	0.017297457108235	0.0338164685265229	0.0376257671351062	0.0175976628468986	0.0179920100276483	0.0182029743394674	0.0367291748168065	0.0179124994547395	0.0334749825737214	0.0178961525404767	0.0328721756428407	0.0449883549828197	0.036034061522917	0.0171290504569137	0.0172897881440731	0.0175690918281534	0.030659805472698	0.0373226436284219	0.0166421639281666	0.0460080214963693	0.0313018758169995	0.0172774852032772	0.0382787325920417	0.0327018903175689	0.0329140006338318	0.0352140295328463	0.0323257735503757	0.0329140006338318	0.0171541291326653	0.0390641214209131	0.0178413965897805	0.0183245417663315	0.0308372325312752	0.0172758482375761	0.0179421088663073	0.0181291125589586	0.0175757803827223	0.0424231745275621	0.0309232110060802	0.0311403707396627	0.0342889907203679	0.0323257735503757	0.0183644983489763	0.0189159153279798	0.0453713195344066	0.0174217006934322	0.0170071579186754	0.0431728147304796	0.0174764664716125	0.0352678117840442	0.0180552443728471	0.0346895817888894	0.0172774852032772	0.0419506511870627	0.0176704982094458	0.0178687190556914	0.0170497730142973	0.0336370158980886	0.0435465493921808	0.0435465493921808	0.0179240593748601	0.0362623336366796	0.0379936596429837	0.0417849740776656	0.0165259811431693	0.016855426136386	0.0417849740776656	0.0426232093409044	0.0172821282324948	0.0400381420886207	0.0367291748168065	0.035956331469478	0.0324667902718803	0.0385963845008331	0.0172135465936211	0.0331222837284242	0.0387140529985211	0.0175918743882953	0.0381757558149905	0.0339095951270268	0.0171108662906951	0.0171961760388374	0.0171680526763519	0.032054190761124	0.0174282180284895	0.0175295944366553
SNORD69	0.039311345948834	0.0139352837355842	0.0322363704599979	0.03489912941979	0.023415859068004	0.0135590431116993	0.0435465493921808	0.0288966852085823	0.032012410925512	0.0318667458169043	0.0278265695459437	0.0137919719357151	0.0138700273862466	0.0350992891721952	0.0333815335486997	0.0541692912176865	0.0495810239806124	0.0304582050372853	0.0275680549281056	0.0462090929113301	0.033161726268406	0.0435465493921808	0.030281450101447	0.0415063785601554	0.0376257671351062	0.0282132058169289	0.0283268924600317	0.024739397379294	0.0243032205948457	0.0388317214962091	0.0265818067516875	0.0132607045389663	0.0313834756733893	0.0247781618712125	0.0316492464994917	0.0256194303824188	0.0259599448440261	0.0428232441542468	0.037225675467386	0.0261635206489722	0.0275963384355138	0.0135646728944248	0.035588667572602	0.0339095951270268	0.0328721756428407	0.0370449231680672	0.0316492464994917	0.0327018903175689	0.0330170637187616	0.0410368066797564	0.0286250032298552	0.0317356367022368	0.0368887635186989	0.0137142950513669	0.0311848500794959	0.0338164685265229	0.0351602472816484	0.0475640056141403	0.0133649580399629	0.0335729935875193	0.0358048410750408	0.032012410925512	0.0294002900324832	0.044255408562567	0.0367291748168065	0.0301216178257267	0.0304287999415573	0.0135230051018697	0.0352678117840442	0.0249893348678722	0.029766229396078	0.033161726268406	0.0306158452525562	0.0241354983927929	0.0274744927118755	0.0317356367022368	0.0321873599147746	0.0134986914357126	0.0303246096509006	0.0134319722259588	0.0236149000188459	0.0415063785601554	0.0362623336366796	0.0280134775263849	0.0241687600191269	0.0236906084892122	0.035956331469478	0.034195999881035	0.0134344684736581	0.0133899508081081	0.0303993948458293	0.0365652534612004	0.0137652348088092	0.0368887635186989	0.033996670294063	0.0298417763767615	0.0254322711403511	0.0263059835485839	0.0318667458169043	0.0229740552366708	0.0299674911221068	0.0370449231680672	0.0325641366125198	0.0294002900324832	0.0137448726623757	0.0242806501468189	0.0242601295992969	0.0261635206489722	0.0381757558149905	0.0428232441542468	0.0313834756733893	0.0382787325920417	0.0266895639725712	0.0350992891721952	0.0340928666664261	0.034540562574693	0.032054190761124	0.0137776873692278	0.0137030445606313	0.0295649839283549	0.0272223205175899	0.0315725922110368	0.0269195425212149	0.0370449231680672	0.039311345948834	0.0449883549828197	0.040302161359176	0.0346459193975244	0.0330696737235929	0.033161726268406	0.0355102542472928	0.0284844452139282	0.013222723744861	0.0335729935875193	0.0138480335147618	0.0311403707396627	0.030793083222141	0.0421163282964599	0.0356670808979112	0.0301216178257267	0.0295953121211068	0.0417849740776656	0.033725223678989	0.0411889294662248	0.0293638748115693	0.0134769905685084	0.0351602472816484	0.0256194303824188	0.0257289147089584	0.0338630318267748	0.0325641366125198	0.0300143395075866	0.0260861114756378
MIR570	0.0108757707724384	0.0109400921709755	0.0283564560014381	0.0208645898026117	0.0259599448440261	0.0200205981927964	0.0334749825737214	0.027624621942922	0.0255412730978076	0.0333388396346829	0.0291573543338259	0.0225273459200604	0.0109157020787149	0.0107084673672939	0.020853739422715	0.0226693192597606	0.0271284456726979	0.0106464900639493	0.0260382420432901	0.0207401021139532	0.0108556168091487	0.0106873795581865	0.0107158190678923	0.0205574033644602	0.0273178121157653	0.0108245291571621	0.0108369998460742	0.0257070990830184	0.0194259254254193	0.0301582661098744	0.0254542691936094	0.021973580485492	0.0301582661098744	0.0229282397975236	0.0107537145391148	0.019979266848856	0.0108620388314148	0.0107138100899539	0.0277954883076454	0.0330170637187616	0.0225882646824586	0.0107711912419552	0.0108395175232338	0.0108386267902187	0.0296735834859698	0.0263311945024716	0.0216890371174027	0.0108274108005704	0.0108269926265806	0.033605004742804	0.010826266356504	0.0274420282910403	0.0314890804209496	0.0202803016846898	0.0220360081162967	0.0197849258667375	0.0108776842135122	0.0330170637187616	0.0338164685265229	0.0284844452139282	0.0303246096509006	0.0227157379409256	0.0236906084892122	0.020435774700213	0.0106305366126481	0.0234946135029672	0.0243257910428725	0.032012410925512	0.0334749825737214	0.020225373296851	0.0210285001065821	0.0259599448440261	0.0242806501468189	0.0107232712869162	0.010847069698156	0.0198527497902719	0.0257757046199557	0.0107537145391148	0.0107585225492095	0.0248354278052119	0.0265293610600093	0.0316492464994917	0.0258911027636785	0.0261635206489722	0.0314890804209496	0.033161726268406	0.0194486162979161	0.0106714029403544	0.0260645806435443	0.0106982157476974	0.0107862940617896	0.0209002956233396	0.0108359916330982	0.0307037656928398	0.0249893348678722	0.0205192869415895	0.0304582050372853	0.0244619240557541	0.0209707800701244	0.0215055057866239	0.0235960158692158	0.0368887635186989	0.0331222837284242	0.0107723652798139	0.0221352645936075	0.0273178121157653	0.0271902797737459	0.032095970596736	0.0286964818396271	0.0109223379638095	0.0109663037926502	0.027074681222517	0.0254542691936094	0.0106988927284304	0.0220245138842678	0.010784720955938	0.0108538513937765	0.0303993948458293	0.0221352645936075	0.0197264638542073	0.010806352907215	0.0215754007788371	0.0108410714794809	0.029766229396078	0.0205854967390453	0.0108227914583558	0.0108412391587836	0.0288603096266669	0.0224922983937871	0.0263564054563593	0.0199062753092354	0.0273720981215392	0.0252645086193902	0.0244619240557541	0.022731391633594	0.0107824449095867	0.0194128572197306	0.0198777246418845	0.0231266213208134	0.0303993948458293	0.0238055674254483	0.0424231745275621	0.0339095951270268	0.0229442883474918	0.0279101623323104	0.0269995752827071	0.0251942954061094	0.035956331469478	0.0267665579093752	0.0106903602767614	0.0107183050095823	0.0209002956233396	0.0107615007707192
SNORD20	0.0310484870607673	0.0301982783309339	0.0256852834570783	0.0258479769417764	0.0224235749451564	0.0130447969894548	0.0275963384355138	0.0364000382171038	0.013269952286364	0.013222723744861	0.0269498431266928	0.0132566316058971	0.0317806300767394	0.0300143395075866	0.0131445087523243	0.0323257735503757	0.0277673905933357	0.040302161359176	0.0265063746513292	0.013140747493846	0.0132425074824609	0.0128906084875357	0.0242601295992969	0.024720366643216	0.0249735825665485	0.0131918020256314	0.0273720981215392	0.0281133907508782	0.0130977325276587	0.0129645419730504	0.0131467205881731	0.0128048047936236	0.0130234685735427	0.0129584802998005	0.0130545538734506	0.0131217169169005	0.0132665472118534	0.012941747999877	0.0305296708183644	0.0295346557356031	0.0132745257273205	0.0130412263969354	0.0132116483390525	0.0132013764101907	0.0240578845837139	0.0131992311853121	0.0262523794995182	0.0131329389232259	0.0131831811537502	0.0133021717016051	0.0275069571327106	0.0249735825665485	0.0255412730978076	0.0131908297106524	0.0267665579093752	0.0285917384828953	0.0133213846871866	0.0298812095566943	0.0235771317195856	0.0254761506034974	0.0253386207042875	0.027624621942922	0.0281133907508782	0.0127930532734026	0.0234467817659762	0.0290821983440336	0.0288966852085823	0.0249578302652248	0.0131918020256314	0.013037536501389	0.0245617487842249	0.0132788841670663	0.0292640339772985	0.0129402301466897	0.0132596311860798	0.0130465932194751	0.0131784239896546	0.0130061033858645	0.013049738143593	0.0230024911045175	0.0129431160037887	0.0129407497428548	0.0130843112077795	0.0128123738517745	0.0129468488393531	0.0227470453262623	0.0310067636162592	0.0226990184050259	0.0237465968273252	0.0316492464994917	0.01303507400013	0.024896191113965	0.026635443484992	0.0250727100194349	0.0131553083173216	0.0129431160037887	0.0242806501468189	0.013205562326569	0.0260382420432901	0.0267195070098438	0.0289275283866206	0.0309650401717511	0.026635443484992	0.0238055674254483	0.0263818687048688	0.0129111817475974	0.0305727580354603	0.013086538896079	0.0131680668198999	0.0133827314247776	0.0135265813569957	0.0130437236012742	0.0130925956321575	0.0230933451657937	0.0226405955320427	0.0252131615440219	0.0132861960564772	0.0132379815775448	0.0131742596997206	0.0129789509594349	0.025985924143531	0.0258911027636785	0.0132188021953106	0.0129100918889902	0.0128719717595502	0.0263311945024716	0.024797895627053	0.040302161359176	0.013159424959723	0.0242396090517749	0.0287933349180534	0.0220834049442777	0.0228698586820198	0.02509393723068	0.013330495185742	0.0130314921915302	0.0131378373996014	0.0131809139322883	0.0132353432577225	0.0362623336366796	0.024385074125701	0.0129702639177225	0.0244831481351925	0.0129486741676245	0.0282973289186252	0.0129634002083248	0.0255196525555965	0.0129535418493829	0.0246550407750363	0.0239269927787894	0.0236501467531955	0.0130622843913878	0.025290666686425
SNORD46	0.0352678117840442	0.0233647307662267	0.023415859068004	0.0194607938345639	0.0257289147089584	0.0220245138842678	0.0253604166551152	0.0309650401717511	0.0236149000188459	0.0100627405990795	0.0100722178152228	0.0249173408371944	0.0273178121157653	0.0275069571327106	0.0100597710069396	0.0395506968440934	0.0417849740776656	0.0323661660955301	0.0367291748168065	0.0254102730870928	0.024720366643216	0.0223827798795577	0.0217625638514564	0.0189159153279798	0.0288966852085823	0.0209107418070586	0.0214545108811807	0.0184990905038371	0.0234769824809172	0.0261076423077314	0.0238384218315412	0.0244232689818243	0.0100548185663906	0.018215868826877	0.0236501467531955	0.0305296708183644	0.0251942954061094	0.0185735189921687	0.0280459407048175	0.0189267344317429	0.0272223205175899	0.0100546411725663	0.0100632535800079	0.010062080423552	0.0222606851504379	0.0295953121211068	0.0306158452525562	0.0100622919784636	0.0271284456726979	0.0317806300767394	0.0100608578072171	0.0224922983937871	0.0100591211748888	0.0350383310627419	0.0302382905519934	0.0219347229336819	0.0100778131659394	0.0175728791765803	0.018272257526573	0.0264794033000706	0.020435774700213	0.0288239340447515	0.0187936831933425	0.0191168822887383	0.0213240507675243	0.0332961457206661	0.0272543612614339	0.0227157379409256	0.019510087678031	0.0267195070098438	0.0250727100194349	0.0264524319488119	0.0188589242530985	0.0175894041797791	0.0204064903145173	0.0186376890622027	0.0242396090517749	0.0182806603620432	0.0183519656591361	0.0249735825665485	0.0263059835485839	0.020363452544722	0.0273720981215392	0.0224922983937871	0.0253386207042875	0.00996931037093224	0.0209383185052104	0.0244619240557541	0.0240384402563529	0.0238895306001854	0.0286964818396271	0.0192726846968008	0.0243643102640692	0.0100568576738345	0.0233049726435547	0.0189267344317429	0.0100447541279907	0.0100653004698377	0.0238547330141579	0.020471223400537	0.0245785868664004	0.0355102542472928	0.0274420282910403	0.0306158452525562	0.0304939379278249	0.0254542691936094	0.0284193860487414	0.0100531355879345	0.022731391633594	0.0302382905519934	0.0243257910428725	0.0100533633559618	0.0239269927787894	0.0252645086193902	0.0263059835485839	0.0226248514136904	0.0208428890428183	0.0282973289186252	0.0246141404769539	0.0296735834859698	0.0293274595906553	0.0264073319533783	0.023785089513125	0.0206947682099546	0.0304582050372853	0.0100605812178212	0.0255196525555965	0.0267665579093752	0.0249578302652248	0.0283564560014381	0.0282973289186252	0.0177774068640064	0.020929753247994	0.0266596209352985	0.0249735825665485	0.026889241915737	0.0234769824809172	0.0185402780601859	0.0100792889362993	0.0260382420432901	0.0222727294592706	0.022514558699477	0.0370449231680672	0.0263564054563593	0.0214449881087082	0.0291939518229184	0.0233198151044655	0.0250100131409303	0.0100445674079457	0.0220834049442777	0.0182284440188914	0.0303993948458293	0.0318256234512419
